Date,ice_days,frost_days,cdd,cwd,r99p,r95p,wsdi,csdi,sdii,gsl,r10mm,r20mm,prcptot,Municipality
2005,0,0,37,52,128.8773845,274.4336495,9,7,9.93134239,365,49,19,1519.495386,Devghat
2006,0,0,77,57,126.145037,624.3856798,17,0,11.09018458,365,49,23,1918.601933,Devghat
2007,0,0,32,59,313.705947,1669.725232,6,10,17.97784184,365,75,39,3253.989373,Devghat
2008,0,0,39,67,162.255054,887.2589582,6,0,14.02100815,366,69,30,2369.550378,Devghat
2009,0,0,42,41,324.018431,922.5675548,62,0,15.3032695,365,58,28,2173.064269,Devghat
2010,0,0,44,107,750.1820473,1017.378225,25,0,15.11935375,365,66,22,2419.0966,Devghat
2011,0,0,29,66,118.689187,826.2474188,0,0,12.20598744,365,64,27,2294.725639,Devghat
2012,0,0,23,83,179.009218,770.9717495,12,15,13.6657043,366,55,21,1995.192828,Devghat
2013,0,0,95,60,0,345.4310287,0,0,11.16787421,365,70,23,1920.874364,Devghat
2014,0,0,23,92,585.647605,956.0335454,8,0,14.39464107,365,58,22,2331.931853,Devghat
2015,0,0,21,55,0,220.6374175,0,0,9.291527975,365,55,20,1672.475035,Devghat
2016,0,0,38,90,151.9413307,958.0465454,6,0,13.93778004,366,70,34,2592.427087,Devghat
2017,0,0,31,87,727.457724,1109.592229,22,0,14.49662954,365,73,27,2623.889947,Devghat
2018,0,0,87,90,0,485.8795543,0,0,12.85028478,365,74,37,2274.500406,Devghat
2019,0,0,31,56,424.9461857,983.9209475,0,0,13.16250241,365,67,28,2461.387951,Devghat
2020,0,0,44,52,308.0468755,960.1922015,27,0,14.00990575,366,77,41,2787.971245,Devghat
2021,0,0,51,105,529.7249303,1544.586734,13,0,18.04780148,365,80,39,3248.604267,Devghat
2022,0,0,33,68,0,372.3801708,7,0,10.10146015,365,60,24,1979.88619,Devghat
1950,43,193,10,156,331.6110545,1203.837406,0,0,12.61586713,165,133,53,3709.064937,Dharche
1951,57,212,12,140,603.7343066,997.9289542,0,9,10.7471695,159,100,31,3224.15085,Dharche
1952,60,199,7,173,147.7521529,871.2137362,0,13,10.35279658,155,95,38,3012.663804,Dharche
1953,49,202,9,131,133.7028559,510.6785246,0,23,9.294227553,164,91,25,2778.974038,Dharche
1954,55,218,10,157,645.9574817,1169.834303,0,16,12.16872046,138,101,44,3346.398125,Dharche
1955,54,215,8,134,145.2370243,443.0035733,0,8,8.970114091,145,88,23,2466.781375,Dharche
1956,59,196,6,169,118.944608,620.7821351,13,9,9.918483547,169,111,30,2935.87113,Dharche
1957,48,214,10,113,687.164535,999.00769,0,0,10.12108011,159,75,21,2793.418111,Dharche
1958,24,186,13,121,460.8919844,894.7773504,10,0,10.56982085,176,88,34,3033.538584,Dharche
1959,32,195,13,154,178.5673281,547.4194713,6,0,9.981496578,179,98,32,2874.671014,Dharche
1960,16,217,8,133,381.6957323,681.5359769,25,0,9.999134972,161,79,30,2569.777688,Dharche
1961,61,200,13,111,528.9890679,901.9880744,0,30,11.06911667,164,93,34,3165.767367,Dharche
1962,60,204,6,166,311.2186074,778.80889,0,0,10.53122429,149,104,30,2990.867699,Dharche
1963,26,208,8,166,61.394748,681.4604815,0,0,10.09191059,162,103,34,2845.918787,Dharche
1964,37,194,11,112,484.345771,917.2570114,21,8,10.68003225,160,104,27,3001.089063,Dharche
1965,28,213,9,111,378.2796721,858.085356,0,14,10.44989098,138,76,33,2779.671,Dharche
1966,23,213,16,127,352.9500735,1037.75992,9,11,11.31107227,154,75,32,2714.657344,Dharche
1967,25,200,12,137,364.1394977,666.0867562,0,0,9.54351923,153,92,26,2920.316884,Dharche
1968,48,210,24,111,335.2288795,688.4622239,0,19,10.21813272,160,93,28,2840.640896,Dharche
1969,28,209,7,133,0,316.4970722,6,6,8.52703309,154,95,20,2472.839596,Dharche
1970,37,192,10,148,534.3581443,1223.037423,12,0,11.43051319,169,90,41,3257.69626,Dharche
1971,36,195,16,204,474.1455153,1052.406881,0,9,11.18124417,151,91,24,3052.479659,Dharche
1972,24,213,12,95,904.9474255,1282.3843,11,29,11.38465849,161,86,29,3085.242452,Dharche
1973,32,202,14,162,239.1410915,841.6494741,0,8,10.85312091,166,84,31,2789.252073,Dharche
1974,48,183,14,203,382.7997218,770.4210263,13,6,9.752506985,191,91,26,2818.474519,Dharche
1975,47,202,6,184,182.8389752,645.5423207,6,8,9.857642444,167,88,31,2769.997527,Dharche
1976,20,202,10,174,189.8560219,723.5232648,0,0,9.596326616,148,90,29,2859.705332,Dharche
1977,28,210,5,142,126.1625382,530.3829123,0,6,9.557948449,139,96,29,2934.290174,Dharche
1978,46,196,23,175,223.1058424,843.6896334,7,16,10.40173132,168,90,33,2985.296888,Dharche
1979,39,201,6,110,400.8826294,806.9863019,0,7,9.319074819,167,80,30,2721.169847,Dharche
1980,39,207,12,155,0,336.2375699,0,0,8.207320724,156,82,12,2404.744972,Dharche
1981,46,206,11,203,114.6187484,517.8540964,0,15,9.424274976,154,88,28,2695.342643,Dharche
1982,45,223,13,126,215.1789308,546.5012776,0,11,8.906546409,152,73,21,2591.805005,Dharche
1983,54,212,16,186,128.3462395,309.6511465,0,0,8.791696412,149,80,20,2461.674995,Dharche
1984,38,199,8,124,338.095046,725.4982905,8,12,10.09433199,141,84,25,2796.129961,Dharche
1985,49,194,12,184,0,473.0130649,7,0,9.144756481,158,88,31,2688.558405,Dharche
1986,36,219,10,179,0,433.3640321,0,11,8.999461035,134,89,22,2582.845317,Dharche
1987,26,218,16,139,613.4707525,1056.578694,7,0,11.39617266,140,82,30,2963.004892,Dharche
1988,18,194,18,107,187.556916,608.1260583,19,0,10.52393982,183,99,31,2841.46375,Dharche
1989,49,199,11,147,224.0725955,621.6864258,9,9,9.346192595,168,82,26,2701.04966,Dharche
1990,33,204,11,158,235.750213,542.6970485,11,0,9.906141174,158,105,25,2823.250235,Dharche
1991,44,202,10,145,57.572457,330.2696069,0,0,8.409068976,169,91,18,2472.266279,Dharche
1992,50,204,6,109,77.58505,260.791044,0,6,7.699131861,159,64,13,2332.836954,Dharche
1993,36,193,11,154,169.4924003,499.1423661,6,0,9.692314186,172,99,31,2927.078884,Dharche
1994,40,206,9,178,55.1010517,321.5019824,0,0,8.355333765,165,82,19,2506.60013,Dharche
1995,58,197,9,129,370.6087013,738.9468773,6,0,9.668100279,175,90,27,2823.085282,Dharche
1996,36,210,8,172,0,378.8782721,0,6,9.331938277,158,101,31,2734.257915,Dharche
1997,62,224,7,139,121.4653368,404.4248347,0,19,8.704955214,127,85,19,2602.781609,Dharche
1998,32,180,16,150,213.107825,893.6447629,15,0,10.90114544,188,103,39,2986.91385,Dharche
1999,20,188,9,125,199.788711,435.72596,34,6,8.985281027,175,73,23,2461.967001,Dharche
2000,51,194,14,168,278.7875024,630.7836073,0,0,9.669161051,174,96,28,2862.071671,Dharche
2001,19,194,8,164,75.8,343.7824948,0,0,8.84732366,163,87,22,2539.18189,Dharche
2002,27,216,10,165,373.3526545,839.135295,0,0,10.52183083,152,87,31,2956.634462,Dharche
2003,31,205,18,142,266.247577,539.9530907,0,6,9.616393942,165,90,24,2663.741122,Dharche
2004,29,193,14,161,410.1192121,820.429385,14,0,10.47839881,182,93,29,3007.30046,Dharche
2005,33,215,12,126,119.51683,260.2556692,0,11,8.082043322,140,76,16,2351.874607,Dharche
2006,4,203,15,182,347.2357046,734.1752276,30,0,9.535896824,169,90,20,2746.338285,Dharche
2007,25,193,16,113,184.67739,999.4048821,13,0,10.59239411,167,91,38,2976.462746,Dharche
2008,35,199,13,169,71.185506,482.0532867,13,0,9.167179393,163,84,24,2658.482024,Dharche
2009,10,199,20,156,365.2572402,799.8031299,8,0,9.843202421,174,75,22,2657.664654,Dharche
2010,7,185,8,136,374.9933693,1057.529562,27,0,10.61841099,189,87,31,2973.155077,Dharche
2011,27,199,16,204,134.704217,621.9853995,0,0,10.49586825,161,97,37,2938.843111,Dharche
2012,49,215,10,134,277.4458511,663.7766836,0,8,9.440772071,155,89,27,2747.264673,Dharche
2013,32,198,10,130,72.6,708.4569114,0,15,10.49312286,161,96,31,2875.115663,Dharche
2014,24,209,11,168,91.1023883,653.4293148,0,0,9.811011127,162,88,22,2541.051882,Dharche
2015,38,204,9,175,178.8493815,598.3564871,6,0,9.391720428,157,68,25,2620.29,Dharche
2016,19,185,21,161,0,653.9981388,34,0,10.46644021,171,99,33,2909.670377,Dharche
2017,21,187,7,143,308.28596,676.2940561,6,0,9.366307862,189,79,27,2697.496664,Dharche
2018,18,205,9,173,367.5667585,1102.717212,15,0,11.29135491,142,99,42,3319.658343,Dharche
2019,59,201,9,174,378.3108139,1002.391111,6,6,10.63809408,178,90,37,3106.32347,Dharche
2020,39,191,11,173,430.8991046,1124.040671,10,0,12.37429865,173,109,51,3402.93213,Dharche
2021,17,187,16,167,635.9471984,1225.538365,18,0,12.71798839,163,112,47,3548.31876,Dharche
2022,49,183,17,187,190.0314692,667.7031979,8,0,10.67217448,168,92,38,2881.48711,Dharche
1950,145,228,9,111,316.9508464,829.1802496,0,6,9.744093378,123,83,24,2552.952465,Dhaulagiri
1951,119,245,20,102,249.867387,443.3041397,0,15,7.589498782,110,52,12,1912.553693,Dhaulagiri
1952,134,233,13,127,251.3396788,417.9996542,0,15,8.465127292,109,56,11,2023.165423,Dhaulagiri
1953,99,244,9,134,175.3504586,396.3102912,0,34,7.234895569,106,53,14,1902.777535,Dhaulagiri
1954,111,239,20,131,350.168432,580.6198677,0,32,8.781611462,114,51,15,1967.080967,Dhaulagiri
1955,97,242,11,116,107.638867,586.6655022,0,36,7.611881906,115,46,17,1819.239775,Dhaulagiri
1956,105,225,11,133,0,417.444554,14,15,8.354769586,133,63,17,2005.144701,Dhaulagiri
1957,109,270,18,84,355.678883,751.0711032,0,19,8.608147175,90,55,23,1988.481997,Dhaulagiri
1958,81,243,21,122,354.199704,788.8506912,19,0,8.477877079,110,54,20,2077.079884,Dhaulagiri
1959,71,226,19,94,57.581387,288.8230159,6,0,7.394135954,132,58,13,1796.775037,Dhaulagiri
1960,57,248,16,114,204.687726,437.6770477,6,0,7.412589678,114,42,15,1653.007498,Dhaulagiri
1961,117,231,15,139,96.45673,433.2705151,0,23,8.192629074,131,65,17,2031.77201,Dhaulagiri
1962,104,252,25,114,204.067238,498.3627766,0,0,8.206959945,112,51,16,1871.186867,Dhaulagiri
1963,107,255,21,124,345.9693545,687.8009671,0,0,8.481518323,107,57,22,2120.379581,Dhaulagiri
1964,91,241,19,101,485.232407,883.0693227,26,7,9.786608797,121,60,18,2201.986979,Dhaulagiri
1965,103,263,14,124,0,73.5939971,0,6,6.082383337,98,46,7,1453.689617,Dhaulagiri
1966,71,260,42,105,219.182296,536.7509443,6,0,8.467511026,103,57,18,1752.774782,Dhaulagiri
1967,117,239,20,123,216.140147,465.5900943,0,15,7.466359613,125,57,15,1859.123544,Dhaulagiri
1968,103,243,31,93,164.1568521,435.8879305,0,21,7.867151303,114,55,12,1825.179102,Dhaulagiri
1969,69,252,15,127,155.3228558,336.0096978,6,19,7.754923369,110,50,12,1721.592988,Dhaulagiri
1970,88,234,11,147,440.4163566,559.8826838,16,0,8.000149227,112,51,12,2000.037307,Dhaulagiri
1971,81,230,19,138,131.736768,365.9956584,0,0,7.488932755,134,49,14,1924.655718,Dhaulagiri
1972,98,262,21,95,0,310.4895435,0,6,7.002385682,95,48,14,1589.54155,Dhaulagiri
1973,112,239,15,140,534.6970366,1040.380722,0,6,10.34367953,99,57,28,2337.671573,Dhaulagiri
1974,94,239,29,144,0,176.4396598,7,10,6.645268215,105,42,10,1601.50964,Dhaulagiri
1975,94,243,21,76,385.0640631,672.0744193,0,19,8.13171234,109,52,21,1951.610962,Dhaulagiri
1976,76,248,27,155,0,289.6071487,11,0,7.074182582,115,49,9,1754.39728,Dhaulagiri
1977,68,251,13,62,103.983785,220.1933697,0,0,6.081211324,96,34,9,1684.495537,Dhaulagiri
1978,118,228,22,100,190.261033,508.7330893,14,8,7.77302813,121,53,19,2013.214286,Dhaulagiri
1979,104,257,16,110,0,299.2476225,14,17,7.410942474,86,57,14,1748.982424,Dhaulagiri
1980,91,251,23,142,98.1102711,168.1645268,0,6,6.637609615,94,45,6,1666.040013,Dhaulagiri
1981,122,245,19,150,250.955735,485.2813287,0,28,7.773616198,89,49,15,1958.951282,Dhaulagiri
1982,101,256,24,97,99.95940707,277.5805472,0,15,7.069934723,110,38,13,1760.413746,Dhaulagiri
1983,113,255,18,106,0,336.9227372,0,18,6.741826484,112,33,14,1611.29653,Dhaulagiri
1984,79,240,12,120,185.7350952,632.6913026,26,8,8.004276182,120,47,20,1889.009179,Dhaulagiri
1985,69,237,14,113,50.084568,303.5434834,21,0,7.17464256,114,53,16,1858.232423,Dhaulagiri
1986,111,260,29,98,211.945576,391.9612862,0,27,7.71624373,105,55,17,1898.195958,Dhaulagiri
1987,90,243,27,114,101.59997,226.0203849,8,12,6.869145854,118,53,7,1676.071588,Dhaulagiri
1988,89,240,29,142,182.127432,487.5379533,13,0,7.759106709,131,60,16,1877.703824,Dhaulagiri
1989,101,238,26,146,145.8212866,380.5996896,0,23,7.328944245,114,41,12,1714.972953,Dhaulagiri
1990,97,232,19,128,53.682479,351.8799286,17,0,7.413280958,125,37,14,1756.947587,Dhaulagiri
1991,98,243,10,138,0,360.4791817,0,6,6.816611382,118,42,13,1690.519623,Dhaulagiri
1992,90,256,16,93,44.548295,201.8847746,0,0,6.24375025,95,36,9,1567.181313,Dhaulagiri
1993,91,222,16,118,0,315.9491801,9,0,7.54159157,115,62,17,1960.813808,Dhaulagiri
1994,96,240,12,131,100.488343,390.1752254,0,0,6.999065463,116,44,12,1728.769169,Dhaulagiri
1995,116,230,20,93,171.0202765,464.7148763,12,8,7.774201039,120,52,15,1850.259847,Dhaulagiri
1996,82,256,30,109,279.4069683,610.7343714,6,0,8.266373612,110,53,17,1967.39692,Dhaulagiri
1997,135,266,12,110,159.4931224,243.6216764,0,32,6.697976186,96,37,10,1721.37988,Dhaulagiri
1998,100,228,28,106,99.637695,471.4287985,6,0,7.36834401,132,54,19,1871.559379,Dhaulagiri
1999,62,225,12,123,0,417.799068,24,0,7.542951678,133,42,14,1749.964789,Dhaulagiri
2000,103,233,14,111,110.9227,418.5796454,0,13,7.645676102,122,59,15,1987.875786,Dhaulagiri
2001,84,228,22,141,0,231.846138,6,0,6.283915738,107,37,8,1608.682429,Dhaulagiri
2002,88,247,27,119,99.539233,450.8045766,0,0,7.799455338,103,57,17,1848.470915,Dhaulagiri
2003,88,249,26,119,216.612419,427.1445468,0,6,7.648347271,108,46,14,1736.17483,Dhaulagiri
2004,79,226,14,158,62.624148,175.6083912,25,11,6.931825756,142,59,8,1760.683742,Dhaulagiri
2005,98,250,50,103,55.368714,207.9372559,0,10,6.424919887,111,39,7,1516.281093,Dhaulagiri
2006,51,239,22,108,110.343034,215.925018,18,9,6.360869832,124,36,10,1488.443541,Dhaulagiri
2007,79,225,13,117,165.869464,781.8423578,16,8,8.705692407,116,59,28,2080.660485,Dhaulagiri
2008,73,250,28,147,48.433804,238.3463019,15,0,6.926520566,112,40,8,1696.997539,Dhaulagiri
2009,48,241,32,120,117.7295177,359.1673335,25,0,7.090905872,113,41,14,1552.908386,Dhaulagiri
2010,72,234,20,116,462.0452479,746.9064776,24,0,8.705930146,118,47,21,1984.952073,Dhaulagiri
2011,74,241,19,135,98.958004,552.5559991,8,0,8.156146214,107,59,17,2071.661138,Dhaulagiri
2012,94,258,14,99,180.987532,431.5834982,0,16,7.276688322,101,45,14,1688.191691,Dhaulagiri
2013,91,219,23,130,282.7748866,730.7762581,0,8,9.118374039,143,63,21,2179.291395,Dhaulagiri
2014,98,253,15,106,162.9735592,468.4393716,0,6,7.724190607,113,52,16,1807.460602,Dhaulagiri
2015,93,246,10,88,101.9911899,366.907596,0,7,6.448221129,111,37,14,1579.814177,Dhaulagiri
2016,58,223,22,90,200.292001,435.6957414,28,0,7.71569458,131,53,16,1890.345172,Dhaulagiri
2017,72,223,9,170,96.964799,304.0181526,12,0,6.795218701,129,46,15,1719.190331,Dhaulagiri
2018,61,240,41,147,105.6718259,434.6711042,16,0,7.321359005,120,59,16,1910.8747,Dhaulagiri
2019,109,251,11,128,146.7948459,518.7462562,0,8,7.875639143,107,56,20,1929.53159,Dhaulagiri
2020,100,230,17,129,443.989122,928.7844183,25,7,9.9854421,109,68,27,2416.476988,Dhaulagiri
2021,55,224,22,115,341.1983159,1063.021889,33,0,9.644282028,135,73,32,2488.224763,Dhaulagiri
2022,69,216,37,155,236.8879088,463.0189645,39,0,8.408029842,148,68,14,1992.703073,Dhaulagiri
1950,134,224,9,110,345.7014111,692.1757037,0,13,9.713864807,123,80,23,2360.469148,Dhorpatan.Hunting.Reserve
1951,107,237,27,76,218.6538,380.4003009,0,9,7.127937165,110,45,10,1660.809359,Dhorpatan.Hunting.Reserve
1952,120,229,16,118,220.4451227,325.0438269,0,15,7.93651678,109,48,8,1880.954477,Dhorpatan.Hunting.Reserve
1953,81,234,12,123,134.699716,315.5283573,0,26,7.45787858,111,46,10,1774.975102,Dhorpatan.Hunting.Reserve
1954,96,237,21,131,432.1442951,516.7900131,0,32,8.502830212,117,41,10,1794.097175,Dhorpatan.Hunting.Reserve
1955,85,239,13,110,222.744386,525.6816044,0,39,7.924288311,118,43,18,1695.797698,Dhorpatan.Hunting.Reserve
1956,94,220,23,93,180.0056006,374.6413808,14,8,8.431150736,149,57,13,1837.99086,Dhorpatan.Hunting.Reserve
1957,102,265,31,110,362.867351,667.1411279,0,19,8.771829232,91,51,21,1815.768651,Dhorpatan.Hunting.Reserve
1958,67,241,22,123,259.373503,722.7021915,19,0,8.501960287,115,48,21,1819.419501,Dhorpatan.Hunting.Reserve
1959,63,224,27,69,46.731174,219.5930289,21,0,7.540795209,134,52,8,1591.107789,Dhorpatan.Hunting.Reserve
1960,49,239,47,113,193.280261,333.8782773,6,0,7.626714059,115,42,11,1494.835956,Dhorpatan.Hunting.Reserve
1961,95,228,20,139,87.0143,317.19441,0,36,7.963226695,131,52,12,1783.76278,Dhorpatan.Hunting.Reserve
1962,95,248,33,113,148.227982,397.5465124,0,0,8.090639587,112,52,16,1707.124953,Dhorpatan.Hunting.Reserve
1963,85,253,21,118,325.4198111,625.8876361,0,9,8.571290614,109,55,20,1937.111679,Dhorpatan.Hunting.Reserve
1964,74,237,30,104,522.871662,748.7549547,29,6,10.30363492,132,57,14,2009.208809,Dhorpatan.Hunting.Reserve
1965,84,259,16,99,0,34.148931,0,6,5.813567331,102,30,2,1232.476274,Dhorpatan.Hunting.Reserve
1966,54,253,43,104,175.712681,389.1178106,6,0,8.416743125,111,50,11,1489.763533,Dhorpatan.Hunting.Reserve
1967,84,233,25,121,120.906513,306.288249,15,8,7.527522718,126,51,9,1565.724725,Dhorpatan.Hunting.Reserve
1968,82,243,52,93,161.4041945,443.3192642,0,22,7.919806164,116,51,15,1678.998907,Dhorpatan.Hunting.Reserve
1969,58,244,28,125,159.6627941,287.9856001,6,19,7.922149117,124,51,9,1584.429823,Dhorpatan.Hunting.Reserve
1970,75,221,35,154,337.327138,561.086296,18,0,8.021118129,140,44,14,1764.645988,Dhorpatan.Hunting.Reserve
1971,63,227,33,138,128.736619,335.2032246,0,0,7.659407547,134,45,13,1738.685513,Dhorpatan.Hunting.Reserve
1972,73,256,24,107,0,206.167146,0,6,6.646410349,128,30,10,1289.403608,Dhorpatan.Hunting.Reserve
1973,98,235,27,153,583.4261519,998.9718712,0,6,10.46433625,113,55,25,2260.29663,Dhorpatan.Hunting.Reserve
1974,78,233,29,96,45.508811,134.0561685,7,10,6.421231463,119,33,5,1374.143533,Dhorpatan.Hunting.Reserve
1975,84,236,55,83,418.4720947,728.4671583,0,29,8.742704258,111,45,19,1818.482486,Dhorpatan.Hunting.Reserve
1976,61,243,18,93,0,182.8833723,11,6,6.899285913,122,40,8,1462.648614,Dhorpatan.Hunting.Reserve
1977,54,241,46,132,57.235233,197.5697947,0,0,6.079763102,104,29,7,1446.983618,Dhorpatan.Hunting.Reserve
1978,106,228,15,100,157.238216,487.0547807,6,17,7.559593301,122,41,12,1716.027679,Dhorpatan.Hunting.Reserve
1979,92,251,43,95,42.508874,262.698874,8,23,6.84504949,97,45,11,1457.995541,Dhorpatan.Hunting.Reserve
1980,79,250,30,112,98.6539996,151.5258882,0,6,6.796865276,95,47,6,1529.294687,Dhorpatan.Hunting.Reserve
1981,100,241,19,89,225.544801,418.7937553,0,28,7.485273055,95,41,11,1676.701164,Dhorpatan.Hunting.Reserve
1982,88,254,35,97,88.10675928,199.2425887,0,17,6.604740704,110,30,9,1453.042955,Dhorpatan.Hunting.Reserve
1983,99,246,24,96,51.63721,311.2782476,0,12,6.872154754,132,31,9,1463.768963,Dhorpatan.Hunting.Reserve
1984,70,237,19,119,277.3430031,575.7976592,25,8,8.916740441,124,49,17,1676.347203,Dhorpatan.Hunting.Reserve
1985,60,227,28,148,45.63783,266.2314082,23,0,7.190183503,126,49,10,1660.932389,Dhorpatan.Hunting.Reserve
1986,99,257,32,79,167.371141,421.4367469,0,31,8.02385544,107,51,16,1685.009642,Dhorpatan.Hunting.Reserve
1987,79,240,28,82,146.087405,180.589675,8,8,6.71586893,119,39,6,1376.753131,Dhorpatan.Hunting.Reserve
1988,70,238,34,107,121.571183,490.1870397,6,0,8.046287219,132,56,16,1697.766603,Dhorpatan.Hunting.Reserve
1989,92,235,27,142,165.9347772,325.9117036,0,19,7.501462326,114,31,10,1537.799777,Dhorpatan.Hunting.Reserve
1990,79,227,31,85,158.94763,359.9417717,17,0,7.508803749,125,37,10,1659.445628,Dhorpatan.Hunting.Reserve
1991,80,237,25,118,45.376251,248.3483123,0,6,7.217710235,126,43,8,1465.195178,Dhorpatan.Hunting.Reserve
1992,73,251,17,93,63.516894,186.4391157,0,0,6.167325595,95,31,5,1325.975003,Dhorpatan.Hunting.Reserve
1993,74,214,40,118,0,318.6046971,9,6,7.464455098,129,48,12,1604.857846,Dhorpatan.Hunting.Reserve
1994,78,230,16,76,88.758407,322.7050431,0,0,6.948708151,126,40,11,1528.715793,Dhorpatan.Hunting.Reserve
1995,103,229,40,89,123.1027225,325.1289769,13,8,7.395520745,139,55,12,1612.223522,Dhorpatan.Hunting.Reserve
1996,73,248,18,89,267.3414555,562.4458236,0,0,8.454577267,110,52,18,1809.279535,Dhorpatan.Hunting.Reserve
1997,120,262,62,71,111.85234,234.2641067,0,32,6.841676573,104,40,8,1580.427288,Dhorpatan.Hunting.Reserve
1998,82,214,29,106,102.039075,401.1765581,6,0,7.527119161,137,53,16,1633.384858,Dhorpatan.Hunting.Reserve
1999,48,217,28,123,89.900839,414.273083,27,0,8.077935493,162,46,14,1615.587099,Dhorpatan.Hunting.Reserve
2000,90,228,31,103,0,406.6599132,6,16,7.801220384,128,50,15,1724.069705,Dhorpatan.Hunting.Reserve
2001,76,227,22,136,0,158.648733,0,0,6.542390795,108,33,7,1452.410757,Dhorpatan.Hunting.Reserve
2002,79,244,33,118,138.238601,378.2046206,0,0,7.475650621,105,37,13,1562.41098,Dhorpatan.Hunting.Reserve
2003,84,247,32,118,259.226446,416.1442643,0,6,8.273439489,109,50,11,1596.773821,Dhorpatan.Hunting.Reserve
2004,73,222,23,132,0,114.5118053,25,17,6.506133205,142,35,6,1379.300239,Dhorpatan.Hunting.Reserve
2005,86,250,52,103,0,219.9674327,0,17,6.534262061,114,35,9,1391.797819,Dhorpatan.Hunting.Reserve
2006,34,235,31,74,105.831409,218.206157,12,9,6.55820171,125,34,8,1344.43135,Dhorpatan.Hunting.Reserve
2007,64,224,33,134,110.296285,439.3910305,16,8,7.794213471,116,51,16,1730.315391,Dhorpatan.Hunting.Reserve
2008,61,244,29,100,43.437571,222.5495165,14,6,7.287913988,113,45,10,1559.613593,Dhorpatan.Hunting.Reserve
2009,39,236,36,104,81.464418,309.161967,22,0,7.388820113,114,32,11,1403.875821,Dhorpatan.Hunting.Reserve
2010,59,225,37,100,299.8251001,548.6212411,22,0,8.920920157,132,50,13,1659.291149,Dhorpatan.Hunting.Reserve
2011,68,237,20,123,56.59924,472.223524,8,0,7.714004976,108,53,19,1781.935149,Dhorpatan.Hunting.Reserve
